USO,ORDEN_U,COD_USO,DESTINO,UEA,ZAI,ZAE,ZAGT,ZC,ZCM1,ZCM2,ZCM3,ZCM4,ZCM5,ZCON,ZCA,ZED,ZEPM,ZI,ZIA,ZIN,ZIP,ZPET,ZREC1,ZREC2,ZPRIL,ZRA1,ZRA2,ZRA3,ZRA4,ZRA5,ZRPUC,ZR1,ZR2,ZR3,ZR4,ZR5,ZRM1,ZRM2,ZRM3,ZRM5,ZRM6,ZRUR1,ZRUR2,ZVIT,ZRURNI1,ZRURNI2,ZSER
COMERCIO,TIPO III,CO_TIII,VENTA ELEMENTOS CONTRA INCENDIOS Y SEGURIDAD INDUSTRIAL,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,EMBARCACIONES NUEVAS Y USADAS (EXPOSICIÓN Y VENTAS),NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA ENVASES DE CARTÓN Y POLIESTIRENO,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA EQUIPAMIENTO PARA LA HABITACIÓN- HOGAR- OFICINA- COCINA,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA FANTASÍA Y BIJOUTERIE,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA FARMACIA, HERBORISTERÍA, DIETÉTICAS",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA FERRETERÍA, HERRAJES Y REPUESTOS",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA FERTILIZANTES PARA VIVEROS,SI,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA FIAMBRERÍAS Y ROTISERÍAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA FILATELIA, NUMISMÁTICA",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA FLORERÍAS Y VENTA DE PLANTAS DE INTERIOR,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,FOTOCOPIADORAS Y COPIAS DE PLANOS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,FOTOGRAFÍA (VENTA Y SERVICIO),NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA FRACCIONAMIENTO ART. LIMPIEZA, ETC.",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA FRUTERÍAS Y VERDULERÍAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,GALERÍAS COMERCIALES,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,GALLETERÍAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA GAS ENVASADO (HASTA 100 KG.),NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA HERRAJES, ACCESORIOS Y REPUESTOS",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,IMPRENTAS/LITOGRAFÍAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA INDUMENTARIA Y CALZADO,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA INFANTILES, COCHES, MUEBLES",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"INSTALACIONES COMERCIALES, MAQUINARIAS, ESTANTERÍAS Y ACCESORIOS",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA INSTRUMENTAL CIENTÍFICO,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA INSTRUMENTOS MUSICALES,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"JARDINERÍA, MOBILIARIO",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA JOYERÍA Y RELOJERÍA,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA JUEGOS DE SALÓN, DE MESA",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA JUGUETERÍAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA LANAS PARA TEJER, HILADOS",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA LENCERÍAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,LEÑA EN ATADOS (VENTA CON LIMITACIÓN),NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,LIBRERÍAS Y PAPELERÍAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA LIMPIEZA, ARTÍCULO DE",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,LONERÍA-TOLDERÍA,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA MADERA COMERCIO POR MENOR,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA MADERAS, MOLDURAS, TABLAS FRACCIONADAS",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA MANIQUÍES,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA MANTELERÍA, ROPA DE CAMA Y BLANCO EN GENERAL",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA MAQUINARIA E INSTRUMENTOS PARA EL EQUIPAMIENTO DE OFICINAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA MAQUINARIAS AGRÍCOLAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA MAQUINARIAS, ESTANTERÍAS Y ACCESORIOS",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA MÁQUINAS DE OFICINA, CÁLCULO, CONTABILIDAD, COMPUTACIÓN, INFORMÁTICA",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA MARROQUINERÍAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA MATAFUEGOS Y ARTÍCULOS DE SEGURIDAD,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,MATERIALES DE CONSTRUCCIÓN (EXPOSICIÓN Y VENTA SIN DEPÓSITO).,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA MATERIALES ELÉCTRICOS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,MERCADITOS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA MERCERÍA, BOTONERÍA, BONETERÍA, FANTASÍAS",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA MIMBRERÍAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"MOTOS Y BICICLETAS (NUEVAS Y USADAS, ACCESORIOS)",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA MUEBLERÍAS Y ELEMENTOS DE DECORACIÓN,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA MUSICALES, INSTRUMENTOS, LIBROS Y TEXTOS.",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,NÁUTICA,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA OBJETOS DE ARTE,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA ÓPTICA, FOTOGRAFÍA",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA ORTOPEDIAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PAJARERÍA,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PANADERÍAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PAPELES Y ARTÍCULOS DE ESCRITORIO,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,PASEO COMERCIAL Y DE SERVICIOS (HASTA 2.000 M2 DE SUPERFICIE CONSTRUIDA),NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA PASTAS FRESCAS, AVES Y HUEVOS",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PELETERÍAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"PELUQUERÍA DAMAS, CABALLEROS, NIÑOS",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,PELUQUERÍA Y OTROS SERVICIOS PARA ANIMALES DOMÉSTICOS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PERFUMERÍAS Y TOCADOR,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PESCADERÍAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PINTURERÍA – PAPELES PINTADOS – MOLDURAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PISOS Y REVESTIMIENTOS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,PIZZERÍAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PLANTAS (CON PANES DE TIERRA REALIZADOS EN VIVERO),NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PLANTAS Y FLORES (SIN VIVERO),NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA PLÁSTICO, ARTÍCULOS DE",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA PLATERÍA, CRISTALERÍA",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"PRECISIÓN, INSTRUMENTOS DE",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PRODUCTOS ALIMENTICIOS EN GENERAL (TODO SUELTO),NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PRODUCTOS DIETÉTICOS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PRODUCTOS LÁCTEOS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PRODUCTOS NATURISTAS (CON ELABORACIÓN COMPLEMENTARIA),NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PRODUCTOS NATURISTAS (VENTA EXCLUSIVAMENTE),NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA PRODUCTOS PARA REPARAR CALZADO,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,QUIOSCO (CIGARRILLOS Y GOLOSINAS).,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,QUIOSCO (DIARIOS Y REVISTAS).,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"QUIOSCO (LOTERÍA, QUINIELA, ETC.).",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,RAMOS GENERALES,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA REGALOS, REGIONALES, ARTÍCULOS",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA REPOSTERÍA, ARTÍCULOS Y PRODUCTOS DE",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA REPUESTOS PARA AUTOMOTOR,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA REVESTIMIENTOS Y PISOS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA REVISTAS Y LIBROS USADOS, CANJE",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"VENTA RODADOS, BICICLETAS, MOTOCICLETAS, MOTOS Y CUATRICICLOS",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA ROPA BEBES Y NIÑOS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA ROPA BLANCA,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,VENTA ROPERÍAS,NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
COMERCIO,TIPO III,CO_TIII,"ROTISERÍAS, VIANDAS, COMIDAS PARA LLEVAR",NO,3,3,1,1,1,1,219,1,1,219,3,1,1,3,3,216 222,216 222,219,219,219,219,1,1,1,219,219,3,211,211,211,211,221,1,1,218,211 221,1,1,1,216,1,1,219 222
